course,job_profession,student,linguistic,musical,bodily,logical_mathematical,spatial_visualization,interpersonal,intrapersonal,naturalist,s_p,p1,p2,p3,p4,p5,p6,p7,p8,student_id,target_profession
,Interior Decorator,S2160,14,7,6,17,16,17,12,14,s2160,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2159,interior decorator
,Interior Decorator,S2161,11,7,7,16,16,17,13,14,s2161,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2160,interior decorator
,Interior Decorator,S2162,12,7,8,15,16,17,13,11,s2162,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2161,interior decorator
,Interior Decorator,S2163,13,7,8,20,16,17,13,11,s2163,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2162,interior decorator
,Interior Decorator,S2164,12,7,7,19,16,18,13,11,s2164,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2163,interior decorator
,Interior Decorator,S2165,14,7,6,18,16,18,13,11,s2165,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2164,interior decorator
,Interior Decorator,S2166,11,7,5,17,16,18,13,11,s2166,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2165,interior decorator
,Interior Decorator,S2167,12,7,5,16,15,18,13,11,s2167,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2166,interior decorator
,Interior Decorator,S2168,13,7,6,15,15,18,13,11,s2168,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2167,interior decorator
,Interior Decorator,S2169,12,7,7,20,15,18,13,11,s2169,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2168,interior decorator
,Interior Decorator,S2170,14,7,8,19,15,18,13,11,s2170,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2169,interior decorator
,Interior Decorator,S2171,11,7,8,18,15,18,13,11,s2171,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2170,interior decorator
,Interior Decorator,S2172,12,7,7,17,15,18,12,11,s2172,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2171,interior decorator
,Interior Decorator,S2173,13,7,6,16,15,18,12,13,s2173,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2172,interior decorator
,Interior Decorator,S2174,12,7,5,15,15,18,12,13,s2174,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2173,interior decorator
,Interior Decorator,S2175,14,7,5,20,15,18,12,13,s2175,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2174,interior decorator
,Interior Decorator,S2176,11,7,6,19,15,18,12,13,s2176,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2175,interior decorator
,Interior Decorator,S2177,12,7,7,18,15,15,12,13,s2177,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2176,interior decorator
,Interior Decorator,S2178,13,7,8,17,15,15,12,13,s2178,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2177,interior decorator
,Interior Decorator,S2179,12,7,8,16,15,15,12,13,s2179,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2178,interior decorator
,Interior Decorator,S2180,14,7,7,15,15,15,12,13,s2180,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2179,interior decorator
,Interior Decorator,S2181,11,7,6,20,15,15,12,13,s2181,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2180,interior decorator
,Interior Decorator,S2182,12,7,5,19,15,15,12,13,s2182,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2181,interior decorator
,Interior Decorator,S2183,13,7,5,18,18,15,14,11,s2183,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2182,interior decorator
,Interior Decorator,S2184,12,7,6,17,18,15,14,11,s2184,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2183,interior decorator
,Interior Decorator,S2185,14,7,7,16,18,15,14,11,s2185,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2184,interior decorator
,Interior Decorator,S2186,11,7,8,15,18,19,14,11,s2186,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2185,interior decorator
,Interior Decorator,S2187,12,7,8,20,18,19,14,11,s2187,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2186,interior decorator
,Interior Decorator,S2188,13,7,7,19,18,19,14,11,s2188,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2187,interior decorator
,Interior Decorator,S2189,12,7,6,18,18,19,14,11,s2189,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2188,interior decorator
,Interior Decorator,S2190,14,7,5,17,18,19,14,11,s2190,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2189,interior decorator
,Interior Decorator,S2191,11,7,5,16,18,19,14,11,s2191,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2190,interior decorator
,Interior Decorator,S2192,12,7,6,15,18,19,14,11,s2192,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2191,interior decorator
,Interior Decorator,S2193,13,7,7,20,18,19,14,11,s2193,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2192,interior decorator
,Interior Decorator,S2194,12,7,8,19,18,19,14,11,s2194,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2193,interior decorator
,Interior Decorator,S2195,14,7,8,18,18,19,14,11,s2195,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2194,interior decorator
,Interior Decorator,S2196,11,7,7,17,19,19,14,11,s2196,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2195,interior decorator
,Interior Decorator,S2197,12,7,6,16,19,19,14,11,s2197,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2196,interior decorator
,Interior Decorator,S2198,13,7,5,15,19,19,14,11,s2198,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2197,interior decorator
,Interior Decorator,S2199,12,7,6,17,19,19,14,11,s2199,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2198,interior decorator
,Interior Decorator,S2200,14,7,8,16,19,19,14,11,s2200,AVG,POOR,POOR,BEST,BEST,BEST,AVG,AVG,student_2199,interior decorator
,Pilot,S2201,6,5,18,19,11,13,7,20,s2201,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2200,pilot
,Pilot,S2202,6,6,17,19,12,13,7,19,s2202,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2201,pilot
,Pilot,S2203,6,7,16,19,13,13,8,18,s2203,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2202,pilot
,Pilot,S2204,6,8,16,19,12,13,8,17,s2204,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2203,pilot
,Pilot,S2205,6,8,18,19,14,13,7,20,s2205,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2204,pilot
,Pilot,S2206,6,7,17,19,11,13,6,19,s2206,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2205,pilot
,Pilot,S2207,6,6,16,19,12,13,5,18,s2207,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2206,pilot
,Pilot,S2208,6,5,16,19,13,13,5,17,s2208,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2207,pilot
,Pilot,S2209,6,5,18,19,12,13,6,20,s2209,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2208,pilot
,Pilot,S2210,6,6,17,19,14,13,7,19,s2210,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2209,pilot
,Pilot,S2211,6,7,16,19,11,13,8,18,s2211,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2210,pilot
,Pilot,S2212,6,8,16,19,12,13,7,17,s2212,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2211,pilot
,Pilot,S2213,6,8,18,19,13,13,6,20,s2213,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2212,pilot
,Pilot,S2214,8,7,17,19,12,13,7,19,s2214,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2213,pilot
,Pilot,S2215,8,6,16,19,14,13,7,18,s2215,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2214,pilot
,Pilot,S2216,8,5,16,19,11,13,9,17,s2216,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2215,pilot
,Pilot,S2217,8,5,18,19,12,13,9,20,s2217,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2216,pilot
,Pilot,S2218,8,6,17,19,13,13,8,19,s2218,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2217,pilot
,Pilot,S2219,8,7,16,19,12,13,8,18,s2219,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2218,pilot
,Pilot,S2220,8,8,16,17,14,13,7,17,s2220,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2219,pilot
,Pilot,S2221,8,8,16,17,11,14,6,20,s2221,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2220,pilot
,Pilot,S2222,8,7,16,17,12,14,9,19,s2222,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2221,pilot
,Pilot,S2223,8,6,18,17,13,14,5,18,s2223,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2222,pilot
,Pilot,S2224,8,5,17,17,12,14,5,17,s2224,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2223,pilot
,Pilot,S2225,8,5,16,17,14,14,6,20,s2225,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2224,pilot
,Pilot,S2226,8,6,16,17,11,14,7,19,s2226,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2225,pilot
,Pilot,S2227,9,7,18,17,12,14,7,18,s2227,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2226,pilot
,Pilot,S2228,9,8,17,17,13,14,6,17,s2228,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2227,pilot
,Pilot,S2229,9,8,16,17,12,14,8,20,s2229,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2228,pilot
,Pilot,S2230,9,7,16,17,14,14,8,19,s2230,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2229,pilot
,Pilot,S2231,9,6,16,17,11,14,8,18,s2231,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2230,pilot
,Pilot,S2232,9,5,16,17,12,14,8,17,s2232,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2231,pilot
,Pilot,S2233,9,5,18,15,13,14,8,20,s2233,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2232,pilot
,Pilot,S2234,9,6,17,15,12,14,7,19,s2234,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2233,pilot
,Pilot,S2235,9,7,16,15,14,14,6,18,s2235,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2234,pilot
,Pilot,S2236,10,8,16,15,11,12,5,17,s2236,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2235,pilot
,Pilot,S2237,10,8,18,15,12,12,5,20,s2237,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2236,pilot
,Pilot,S2238,10,7,17,15,13,12,6,19,s2238,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2237,pilot
,Pilot,S2239,10,6,16,15,12,12,7,18,s2239,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2238,pilot
,Pilot,S2240,10,5,16,15,14,12,8,17,s2240,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2239,pilot
,Pilot,S2241,10,5,16,15,11,12,5,20,s2241,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2240,pilot
,Pilot,S2242,10,6,16,15,12,12,5,19,s2242,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2241,pilot
,Pilot,S2243,5,7,18,15,13,12,6,18,s2243,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2242,pilot
,Pilot,S2244,5,8,17,15,12,12,7,17,s2244,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2243,pilot
,Pilot,S2245,5,8,16,15,14,12,5,20,s2245,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2244,pilot
,Pilot,S2246,5,7,16,15,11,12,5,19,s2246,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2245,pilot
,Pilot,S2247,5,6,18,15,12,12,5,18,s2247,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2246,pilot
,Pilot,S2248,6,5,17,15,13,12,6,17,s2248,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2247,pilot
,Pilot,S2249,7,6,16,15,12,12,7,16,s2249,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2248,pilot
,Pilot,S2250,5,8,16,15,14,12,5,17,s2250,POOR,POOR,BEST,BEST,AVG,AVG,POOR,BEST,student_2249,pilot
,Psychologist,S2251,12,11,5,20,7,18,20,13,s2251,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2250,psychologist
,Psychologist,S2252,12,12,5,20,7,17,17,13,s2252,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2251,psychologist
,Psychologist,S2253,12,13,5,20,7,20,20,12,s2253,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2252,psychologist
,Psychologist,S2254,12,12,5,20,7,19,19,12,s2254,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2253,psychologist
,Psychologist,S2255,12,14,5,19,7,18,18,14,s2255,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2254,psychologist
,Psychologist,S2256,12,11,5,18,7,17,17,11,s2256,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2255,psychologist
,Psychologist,S2257,11,12,5,17,7,20,20,11,s2257,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2256,psychologist
,Psychologist,S2258,12,13,5,20,7,18,19,13,s2258,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2257,psychologist
,Psychologist,S2259,13,12,5,19,7,17,18,13,s2259,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2258,psychologist
,Psychologist,S2260,12,14,5,18,7,20,20,12,s2260,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2259,psychologist
,Psychologist,S2261,14,11,5,17,7,19,17,12,s2261,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2260,psychologist
,Psychologist,S2262,11,12,5,20,7,18,20,14,s2262,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2261,psychologist
,Psychologist,S2263,12,13,5,20,7,17,19,11,s2263,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2262,psychologist
,Psychologist,S2264,13,12,5,20,7,20,18,11,s2264,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2263,psychologist
,Psychologist,S2265,12,14,5,20,7,18,17,13,s2265,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2264,psychologist
,Psychologist,S2266,14,11,5,20,7,17,20,13,s2266,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2265,psychologist
,Psychologist,S2267,11,11,5,19,7,20,19,12,s2267,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2266,psychologist
,Psychologist,S2268,12,11,5,19,6,19,18,12,s2268,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2267,psychologist
,Psychologist,S2269,13,11,5,19,6,18,20,14,s2269,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2268,psychologist
,Psychologist,S2270,12,11,5,19,6,17,17,11,s2270,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2269,psychologist
,Psychologist,S2271,14,11,5,19,6,20,20,11,s2271,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2270,psychologist
,Psychologist,S2272,14,12,5,19,6,18,19,13,s2272,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2271,psychologist
,Psychologist,S2273,14,12,5,18,6,17,18,13,s2273,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2272,psychologist
,Psychologist,S2274,14,11,6,17,6,20,17,13,s2274,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2273,psychologist
,Psychologist,S2275,14,12,6,20,6,19,20,12,s2275,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2274,psychologist
,Psychologist,S2276,14,13,6,19,6,18,19,12,s2276,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2275,psychologist
,Psychologist,S2277,14,12,6,18,6,17,18,14,s2277,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2276,psychologist
,Psychologist,S2278,14,14,6,17,6,20,20,11,s2278,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2277,psychologist
,Psychologist,S2279,11,11,6,19,6,18,17,11,s2279,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2278,psychologist
,Psychologist,S2280,12,12,6,19,6,17,20,13,s2280,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2279,psychologist
,Psychologist,S2281,13,13,6,19,6,20,19,13,s2281,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2280,psychologist
,Psychologist,S2282,12,12,6,19,9,19,18,13,s2282,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2281,psychologist
,Psychologist,S2283,14,14,6,18,9,18,17,12,s2283,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2282,psychologist
,Psychologist,S2284,11,11,6,17,9,17,20,12,s2284,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2283,psychologist
,Psychologist,S2285,12,12,6,20,9,20,19,14,s2285,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2284,psychologist
,Psychologist,S2286,13,13,6,19,9,18,18,11,s2286,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2285,psychologist
,Psychologist,S2287,12,12,6,18,9,17,20,11,s2287,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2286,psychologist
,Psychologist,S2288,14,14,6,17,9,20,17,13,s2288,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2287,psychologist
,Psychologist,S2289,11,11,6,18,9,19,20,13,s2289,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2288,psychologist
,Psychologist,S2290,12,11,6,18,9,18,19,13,s2290,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2289,psychologist
,Psychologist,S2291,13,11,6,18,9,17,18,12,s2291,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2290,psychologist
,Psychologist,S2292,12,11,9,19,9,20,17,12,s2292,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2291,psychologist
,Psychologist,S2293,14,11,9,18,10,18,20,14,s2293,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2292,psychologist
,Psychologist,S2294,13,11,9,17,10,17,19,13,s2294,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2293,psychologist
,Psychologist,S2295,12,11,9,20,10,20,20,13,s2295,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2294,psychologist
,Psychologist,S2296,13,12,9,19,10,19,19,12,s2296,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2295,psychologist
,Psychologist,S2297,12,13,9,18,10,18,18,12,s2297,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2296,psychologist
,Psychologist,S2298,14,12,9,17,10,17,17,14,s2298,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2297,psychologist
,Psychologist,S2299,13,14,9,17,10,20,18,11,s2299,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2298,psychologist
,Psychologist,S2300,13,11,9,17,10,17,15,11,s2300,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,student_2299,psychologist
,Philosopher,S2301,12,5,7,20,5,18,20,12,s2301,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2300,philosopher
,Philosopher,S2302,12,5,7,19,5,19,19,12,s2302,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2301,philosopher
,Philosopher,S2303,13,5,8,18,5,18,18,12,s2303,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2302,philosopher
,Philosopher,S2304,13,5,8,17,5,17,17,12,s2304,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2303,philosopher
,Philosopher,S2305,12,5,9,16,5,20,16,12,s2305,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2304,philosopher
,Philosopher,S2306,12,5,9,15,5,19,15,12,s2306,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2305,philosopher
,Philosopher,S2307,14,7,7,20,5,18,20,12,s2307,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2306,philosopher
,Philosopher,S2308,11,8,7,19,5,17,19,12,s2308,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2307,philosopher
,Philosopher,S2309,11,8,8,18,5,18,18,12,s2309,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2308,philosopher
,Philosopher,S2310,12,9,8,17,5,18,17,12,s2310,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2309,philosopher
,Philosopher,S2311,12,9,9,16,5,18,16,12,s2311,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2310,philosopher
,Philosopher,S2312,12,7,9,15,5,18,15,12,s2312,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2311,philosopher
,Philosopher,S2313,13,5,7,20,5,19,20,12,s2313,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2312,philosopher
,Philosopher,S2314,13,5,7,19,5,18,19,12,s2314,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2313,philosopher
,Philosopher,S2315,12,7,8,18,5,17,18,12,s2315,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2314,philosopher
,Philosopher,S2316,12,8,8,17,5,20,17,12,s2316,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2315,philosopher
,Philosopher,S2317,14,8,9,16,5,19,16,12,s2317,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2316,philosopher
,Philosopher,S2318,11,9,9,15,5,18,15,12,s2318,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2317,philosopher
,Philosopher,S2319,11,9,7,20,5,17,20,12,s2319,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2318,philosopher
,Philosopher,S2320,12,7,7,19,5,19,19,12,s2320,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2319,philosopher
,Philosopher,S2321,13,5,8,18,5,19,18,12,s2321,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2320,philosopher
,Philosopher,S2322,13,5,8,17,5,19,17,14,s2322,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2321,philosopher
,Philosopher,S2323,12,5,9,16,5,18,16,14,s2323,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2322,philosopher
,Philosopher,S2324,12,7,9,15,6,17,15,14,s2324,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2323,philosopher
,Philosopher,S2325,14,8,7,20,6,20,20,14,s2325,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2324,philosopher
,Philosopher,S2326,11,8,7,19,6,19,19,14,s2326,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2325,philosopher
,Philosopher,S2327,13,9,8,18,6,18,18,14,s2327,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2326,philosopher
,Philosopher,S2328,14,9,8,17,6,17,17,14,s2328,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2327,philosopher
,Philosopher,S2329,13,7,9,16,6,19,16,14,s2329,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2328,philosopher
,Philosopher,S2330,11,6,9,15,6,19,15,14,s2330,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2329,philosopher
,Philosopher,S2331,13,6,7,20,6,19,20,14,s2331,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2330,philosopher
,Philosopher,S2332,12,6,7,19,6,15,19,14,s2332,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2331,philosopher
,Philosopher,S2333,13,6,8,18,6,15,18,14,s2333,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2332,philosopher
,Philosopher,S2334,13,6,8,17,6,15,17,14,s2334,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2333,philosopher
,Philosopher,S2335,12,6,9,16,6,19,16,14,s2335,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2334,philosopher
,Philosopher,S2336,12,6,9,15,6,18,15,14,s2336,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2335,philosopher
,Philosopher,S2337,14,6,7,20,6,17,20,14,s2337,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2336,philosopher
,Philosopher,S2338,11,6,7,19,6,20,19,13,s2338,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2337,philosopher
,Philosopher,S2339,11,6,8,18,6,19,18,13,s2339,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2338,philosopher
,Philosopher,S2340,13,6,8,17,6,18,17,13,s2340,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2339,philosopher
,Philosopher,S2341,13,6,9,16,6,17,16,13,s2341,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2340,philosopher
,Philosopher,S2342,13,9,9,15,9,15,15,13,s2342,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2341,philosopher
,Philosopher,S2343,13,9,7,20,9,19,20,13,s2343,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2342,philosopher
,Philosopher,S2344,12,9,7,19,9,18,19,13,s2344,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2343,philosopher
,Philosopher,S2345,12,9,8,18,9,17,18,13,s2345,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2344,philosopher
,Philosopher,S2346,14,9,8,17,9,20,17,13,s2346,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2345,philosopher
,Philosopher,S2347,11,9,9,16,9,19,16,13,s2347,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2346,philosopher
,Philosopher,S2348,11,9,9,15,9,18,15,13,s2348,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2347,philosopher
,Philosopher,S2349,13,9,8,17,9,17,17,13,s2349,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,student_2348,philosopher
